cause,sex,frmat,IM_Frmat,deaths1,deaths2,deaths3,deaths4,deaths5,deaths6,deaths7,deaths8,deaths9,deaths10,deaths11,deaths12,deaths13,deaths14,deaths15,deaths16,deaths17,deaths18,deaths19,deaths20,deaths21,deaths22,deaths23,deaths24,deaths25,deaths26,IM_deaths1,IM_deaths2,IM_deaths3,IM_deaths4
B909,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
B941,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C000,1,00,01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,1,1,0,0,0,0,0,0
C000,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C001,1,00,01,59,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,9,12,14,13,5,2,0,0,0,0,0
C001,2,00,01,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,7,0,0,0,0,0,0
C002,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0
C004,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
C004,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
C005,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C008,1,00,01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,3,0,0,0,0,0,0,0
C008,2,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0
C009,1,00,01,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,3,2,7,5,10,2,2,0,0,0,0,0
C009,2,00,01,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,2,3,0,0,0,0,0,0
C01,1,00,01,167,0,0,0,0,0,0,0,0,0,0,0,0,1,10,19,28,40,31,17,12,8,1,0,0,0,0,0,0,0
C01,2,00,01,51,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,6,9,11,6,4,4,3,2,0,0,0,0,0,0
C020,1,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,1,1,1,0,0,0,0,0,0,0,0
C020,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
C021,1,00,01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,2,1,0,0,0,0,0,0,0,0
C021,2,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
C022,1,00,01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0
C022,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C023,1,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,0,0,0,0,0,0,0,0
C023,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C028,1,00,01,75,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,14,19,14,6,1,0,2,0,0,0,0,0,0,0
C028,2,00,01,25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,2,4,6,4,0,1,2,0,1,0,0,0,0,0
C029,1,00,01,150,0,0,0,0,0,0,0,0,0,0,0,2,1,6,10,34,34,34,12,11,5,1,0,0,0,0,0,0,0
C029,2,00,01,52,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,9,7,5,5,8,3,6,3,1,0,0,0,0,0
C030,1,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0
C030,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
C031,1,00,01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,1,3,0,2,0,0,0,0,0,0,0,0
C031,2,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0
C039,1,00,01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,4,3,1,1,0,1,0,0,0,0,0,0,0
C039,2,00,01,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,4,0,1,4,4,0,0,0,0,0,0,0
C040,1,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,3,0,0,0,0,0,0,0,0,0
C040,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0
C041,1,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0
C041,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
C048,1,00,01,82,0,0,0,0,0,0,0,0,0,0,0,1,1,7,9,17,21,21,2,2,0,1,0,0,0,0,0,0,0
C048,2,00,01,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,6,8,7,2,3,2,1,0,0,0,0,0,0,0
C049,1,00,01,207,0,0,0,0,0,0,0,0,0,0,1,0,5,14,28,31,49,33,22,16,5,1,2,0,0,0,0,0,0
C049,2,00,01,52,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,9,13,8,2,5,1,0,0,0,0,0,0,0
C050,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0
C050,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0
C051,1,00,01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,3,3,0,0,0,0,0,0,0,0,0
C051,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C052,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
C058,1,00,01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0,0,0
C058,2,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0
C059,1,00,01,26,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,5,5,2,6,2,1,1,0,0,0,0,0,0,0
C059,2,00,01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,2,0,1,1,0,0,0,0,0
C060,1,00,01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,2,1,0,0,0,0,0,0,0,0
C060,2,00,01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,2,1,1,2,0,0,0,0,0,0
C061,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
C061,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
C062,1,00,01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0
C062,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
C068,1,00,01,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,7,2,2,2,2,2,0,0,0,0,0,0,0
C068,2,00,01,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,4,1,0,2,0,0,0,0,0,0,0,0
C069,1,00,01,52,0,0,0,0,0,0,0,0,0,1,0,0,2,5,5,10,10,9,1,6,1,1,1,0,0,0,0,0,0
C069,2,00,01,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,5,0,5,3,5,3,0,0,0,0,0,0
C07,1,00,01,107,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,17,17,14,10,15,11,12,4,0,0,0,0,0,0
C07,2,00,01,72,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,4,4,5,8,22,13,10,1,0,0,0,0,0
C080,1,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0
C080,2,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,0,0,0,1,0,0,0,0,0,0
C081,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
C081,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C088,1,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,6,1,0,0,0,0,0,0,0,0,0,0
C088,2,00,01,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,0,0,0,0,0,0,0,0
C089,1,00,01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,1,1,1,0,0,0,0,0
C089,2,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,3,1,0,0,0,0,0,0
C090,1,00,01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,2,1,0,0,1,0,0,0,0,0,0,0
C090,2,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0
C091,1,00,01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,4,0,2,0,0,0,0,0,0,0,0
C091,2,00,01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0
C098,1,00,01,91,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,16,24,23,3,3,2,3,0,0,0,0,0,0,0
C098,2,00,01,19,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,3,4,0,3,1,0,1,0,0,0,0,0,0,0
C099,1,00,01,176,0,0,0,0,0,0,0,0,0,0,0,1,6,7,11,31,46,32,19,9,7,5,1,1,0,0,0,0,0
C099,2,00,01,39,0,0,0,0,0,0,0,0,0,0,1,0,0,1,5,3,11,9,3,2,1,1,2,0,0,0,0,0,0
C100,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0
C100,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C101,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
C102,1,00,01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1,3,1,0,0,0,0,0,0,0,0,0
C102,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
C103,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0
C103,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C104,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
C108,1,00,01,63,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,12,25,10,4,4,0,1,0,0,0,0,0,0,0
C108,2,00,01,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,4,3,1,2,0,2,0,0,0,0,0,0,0
C109,1,00,01,91,0,0,0,0,0,0,0,0,0,0,0,1,0,5,7,16,16,28,9,5,1,3,0,0,0,0,0,0,0
C109,2,00,01,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,7,9,4,1,3,0,1,0,0,0,0,0,0
C110,1,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0
C110,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
C111,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
C111,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
C112,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C112,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C118,1,00,01,32,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,7,5,6,0,0,1,0,0,0,0,0,0,0
C118,2,00,01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,2,1,1,0,2,0,0,0,0,0,0
C119,1,00,01,48,0,0,0,0,0,0,0,0,0,0,0,1,5,0,6,7,7,12,4,4,0,2,0,0,0,0,0,0,0
C119,2,00,01,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,5,4,2,3,2,2,1,1,0,0,0,0,0
C12,1,00,01,78,0,0,0,0,0,0,0,0,0,0,0,2,1,2,8,15,20,16,6,4,3,0,1,0,0,0,0,0,0
C12,2,00,01,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,0,1,0,0,0,0,0,0,0,0
C130,1,00,01,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C131,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
C131,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C132,1,00,01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,1,1,1,0,0,0,0,0,0,0
C132,2,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
C138,1,00,01,125,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,28,25,31,10,11,1,5,1,0,0,0,0,0,0
C138,2,00,01,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,10,6,1,2,2,0,0,0,0,0,0,0,0
C139,1,00,01,122,0,0,0,0,0,0,0,0,0,0,0,0,1,6,16,15,23,32,14,7,5,3,0,0,0,0,0,0,0
C139,2,00,01,22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,4,4,4,1,0,1,0,0,0,0,0,0,0
C140,1,00,01,107,0,0,0,0,0,0,0,0,0,0,0,1,0,6,6,27,29,20,7,7,2,1,1,0,0,0,0,0,0
C140,2,00,01,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,1,3,2,0,0,0,0,0,0,0,0
C142,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C148,1,00,01,61,0,0,0,0,0,0,0,0,1,0,0,0,0,4,8,10,19,11,3,3,0,1,1,0,0,0,0,0,0
C148,2,00,01,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,2,3,0,1,0,1,0,0,0,0,0
C150,1,00,01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,5,3,0,2,1,0,0,0,0,0,0,0
C150,2,00,01,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0
C151,1,00,01,65,0,0,0,0,0,0,0,0,0,0,0,0,1,2,7,14,16,13,3,8,0,1,0,0,0,0,0,0,0
C151,2,00,01,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,0,3,3,3,1,0,0,0,0,0,0
C152,1,00,01,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,8,4,2,1,1,1,0,0,0,0,0,0
C152,2,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0
C153,1,00,01,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,2,1,0,1,0,0,0,0,0,0,0
C153,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0
C154,1,00,01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,3,1,0,0,0,0,0,0,0,0
C154,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
C155,1,00,01,49,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,5,13,12,2,6,5,2,0,0,0,0,0,0,0
C155,2,00,01,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,2,4,2,1,1,0,0,0,0,0,0,0,0
C158,1,00,01,418,0,0,0,0,0,0,0,0,0,0,2,2,3,16,32,55,98,101,47,24,30,7,1,0,0,0,0,0,0
C158,2,00,01,104,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,10,18,26,12,12,6,5,8,0,0,0,0,0,0
C159,1,00,01,585,0,0,0,0,0,0,0,0,0,1,0,1,6,18,47,85,127,120,63,64,34,13,6,0,0,0,0,0,0
C159,2,00,01,158,0,0,0,0,0,0,0,0,0,0,0,0,1,7,4,14,19,30,22,18,17,15,10,1,0,0,0,0,0
C160,1,00,01,218,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9,18,36,47,34,22,32,11,5,1,0,0,0,0,0
C160,2,00,01,88,0,0,0,0,0,0,0,0,0,0,1,1,0,5,3,2,17,19,7,13,11,7,1,1,0,0,0,0,0
C161,1,00,01,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,5,2,8,0,3,0,0,0,0,0,0
C161,2,00,01,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,2,2,1,0,0,0,0,0,0,0
C162,1,00,01,146,0,0,0,0,0,0,0,0,0,0,1,0,0,5,7,14,19,28,21,26,16,6,3,0,0,0,0,0,0
C162,2,00,01,80,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,3,6,16,13,13,10,8,2,2,0,0,0,0,0
C163,1,00,01,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,1,4,1,0,0,0,0,0,0,0
C163,2,00,01,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,0,0,0,0,0,0,0,0
C164,1,00,01,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,5,3,8,2,1,1,0,0,0,0,0
C164,2,00,01,44,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,2,7,3,6,5,8,4,0,0,0,0,0,0
C165,1,00,01,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,2,1,1,2,3,0,0,0,0,0,0
C165,2,00,01,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,1,3,2,0,0,0,0,0,0,0,0
C166,1,00,01,16,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,2,5,1,1,1,0,0,0,0,0,0,0
C166,2,00,01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0
C168,1,00,01,1137,0,0,0,0,0,0,0,1,0,0,3,8,15,22,65,100,167,208,169,152,133,71,20,3,0,0,0,0,0
C168,2,00,01,655,0,0,0,0,0,0,0,1,0,1,4,7,15,22,24,46,66,107,77,91,96,67,25,6,0,0,0,0,0
C169,1,00,01,1538,0,0,0,0,0,0,0,0,0,3,3,14,21,44,76,117,206,259,201,232,210,124,27,1,0,0,0,0,0
C169,2,00,01,873,0,0,0,0,0,0,0,0,0,0,2,11,14,19,33,51,76,132,94,127,129,121,58,6,0,0,0,0,0
C170,1,00,01,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,6,4,6,2,0,0,0,0,0,0,0
C170,2,00,01,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,5,3,5,6,3,0,0,0,0,0,0,0
C171,1,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
C171,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
C172,1,00,01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,1,0,0,0,0,0,0,0,0,0
C172,2,00,01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
C173,1,00,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
C178,1,00,01,29,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,8,2,3,4,4,4,0,0,0,0,0,0,0
C178,2,00,01,28,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4,5,7,5,1,2,1,0,0,0,0,0,0,0
C179,1,00,01,62,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,9,13,10,9,7,7,3,0,0,0,0,0,0,0
C179,2,00,01,40,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,4,4,8,8,6,1,3,0,0,0,0,0,0
C180,1,00,01,133,0,0,0,0,0,0,0,0,0,0,0,1,2,2,5,9,12,18,18,19,18,21,6,2,0,0,0,0,0
C180,2,00,01,143,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,9,13,18,20,15,25,20,15,3,0,0,0,0,0
C181,1,00,01,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,0,1,0,0,0,0,0,0
C181,2,00,01,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,3,2,0,0,0,0,0,0,0
C182,1,00,01,212,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,9,27,32,24,41,39,24,4,1,0,0,0,0,0
C182,2,00,01,221,0,0,0,0,0,0,0,0,0,0,1,0,2,4,3,11,11,28,29,31,42,43,14,2,0,0,0,0,0
C183,1,00,01,106,0,0,0,0,0,0,0,0,0,0,1,1,3,4,3,2,13,26,11,9,17,13,3,0,0,0,0,0,0
C183,2,00,01,105,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,10,9,12,25,15,18,3,4,0,0,0,0,0
C184,1,00,01,108,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,9,17,19,14,12,20,8,1,2,0,0,0,0,0
C184,2,00,01,81,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,5,9,11,15,19,10,5,0,0,0,0,0,0
C185,1,00,01,78,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,6,18,10,14,12,6,2,0,0,0,0,0,0
C185,2,00,01,56,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,4,6,4,7,10,12,3,5,1,0,0,0,0,0
C186,1,00,01,85,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,10,5,17,15,13,10,5,3,1,0,0,0,0,0
C186,2,00,01,45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,9,0,4,11,9,2,2,0,0,0,0,0
C187,1,00,01,732,0,0,0,0,0,0,0,0,0,0,2,0,8,10,20,42,88,130,99,113,125,70,22,3,0,0,0,0,0
C187,2,00,01,522,0,0,0,0,0,0,0,0,0,0,0,1,2,9,15,35,61,63,78,70,82,65,31,10,0,0,0,0,0
C188,1,00,01,1248,0,0,0,0,0,0,0,0,3,0,7,8,15,24,39,81,160,212,196,187,168,109,33,6,0,0,0,0,0
C188,2,00,01,1091,0,0,0,0,0,0,0,0,1,1,4,7,12,19,26,50,125,154,133,155,175,163,60,6,0,0,0,0,0
C189,1,00,01,1469,0,0,0,0,0,0,0,0,0,3,4,5,14,21,46,105,175,252,216,239,227,124,34,4,0,0,0,0,0
C189,2,00,01,1297,0,0,0,0,0,0,0,0,0,2,6,3,17,18,42,66,104,166,154,207,217,201,80,14,0,0,0,0,0
C19,1,00,01,443,0,0,0,0,0,0,0,0,0,1,1,1,0,5,16,31,59,76,60,80,59,39,13,2,0,0,0,0,0
C19,2,00,01,295,0,0,0,0,0,0,0,0,0,0,0,4,1,2,7,17,34,39,44,34,46,42,21,4,0,0,0,0,0
C20,1,00,01,2161,0,0,0,0,0,0,0,0,0,0,7,8,18,39,68,155,306,361,332,342,298,169,47,11,0,0,0,0,0
C20,2,00,01,1377,0,0,0,0,0,0,0,0,0,1,3,5,12,19,40,78,134,181,184,199,247,187,80,7,0,0,0,0,0
C210,1,00,01,88,0,0,0,0,0,0,0,0,0,1,1,1,1,2,4,7,14,15,9,12,8,11,2,0,0,0,0,0,0
C210,2,00,01,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,10,9,6,10,10,16,2,1,0,0,0,0,0
C211,1,00,01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0
C211,2,00,01,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,0,4,3,1,0,0,0,0,0,0,0
C212,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
C218,1,00,01,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,3,4,2,3,1,0,0,0,0,0,0,0
C218,2,00,01,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,4,3,6,5,2,1,1,0,0,0,0,0
C220,1,00,01,374,0,0,0,0,0,0,1,0,1,2,0,5,6,4,20,55,80,61,48,46,28,15,2,0,0,0,0,0,0
C220,2,00,01,187,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,17,25,30,22,35,30,13,5,0,0,0,0,0,0
C221,1,00,01,72,0,0,0,0,0,0,0,0,0,0,0,3,1,4,0,9,13,16,9,7,5,3,2,0,0,0,0,0,0
C221,2,00,01,116,0,0,0,0,0,0,0,0,0,1,0,1,1,2,7,12,14,24,20,6,13,14,1,0,0,0,0,0,0
C222,1,00,01,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C222,2,00,01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C223,2,00,01,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
